"0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	1	0	0	1	1	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	1	0	0	1	1	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	0	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	1	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	1	1	1	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	1	1	1	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	1	1	0	1	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	1	1	0	1	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	1	1	0	1	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	1	1	0	1	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	1	0	1	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	1	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	1	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	0	1	1	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	0	1	0	1	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	0	1	0	1	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	0	1	0	0	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	0	1	0	0	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	1	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	1	1	1	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	1	1	0	1	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	1	1	0	1	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	1	1	0	1	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	1	1	0	1	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
"0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	P	P	P	P	0	0	0	0	0	0	1	0	0	0"
